Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
4/11/2020,Poland,6356,208,375,5773,401,27,57,Europe
4/11/2020,Portugal,15987,470,266,15251,515,35,33,Europe
4/11/2020,Qatar,2728,6,247,2475,216,NaN,20,Eastern Mediterranean
4/11/2020,Romania,5990,291,758,4941,523,21,29,Europe
4/11/2020,Russia,13584,106,1045,12433,1667,12,250,Europe
4/11/2020,Rwanda,120,NaN,18,102,2,NaN,11,Africa
4/11/2020,Saint Kitts and Nevis,12,NaN,NaN,12,NaN,NaN,NaN,Americas
4/11/2020,Saint Lucia,15,NaN,1,14,NaN,NaN,NaN,Americas
4/11/2020,Saint Vincent and the Grenadines,12,NaN,1,11,NaN,NaN,NaN,Americas
4/11/2020,San Marino,356,35,53,268,12,1,3,Europe
4/11/2020,Sao Tome and Principe,4,NaN,NaN,4,NaN,NaN,NaN,Africa
4/11/2020,Saudi Arabia,4033,52,720,3261,382,5,35,Eastern Mediterranean
4/11/2020,Senegal,278,2,152,124,13,NaN,15,Africa
4/11/2020,Serbia,3380,74,NaN,3306,275,3,NaN,Europe
4/11/2020,Seychelles,11,NaN,NaN,11,NaN,NaN,NaN,Africa
4/11/2020,Sierra Leone,8,NaN,NaN,8,NaN,NaN,NaN,Africa
4/11/2020,Singapore,2299,8,528,1763,191,1,36,Western Pacific
4/11/2020,Slovakia,728,2,23,703,13,NaN,NaN,Europe
4/11/2020,Slovenia,1188,50,148,990,28,5,11,Europe
4/11/2020,Somalia,21,1,1,19,NaN,NaN,NaN,Eastern Mediterranean
4/11/2020,South Africa,2028,25,410,1593,25,1,NaN,Africa
4/11/2020,South Korea,10480,211,7243,3026,30,3,126,Western Pacific
4/11/2020,South Sudan,4,NaN,NaN,4,NaN,NaN,NaN,Africa
4/11/2020,Spain,163027,16606,59109,87312,4754,525,3441,Europe
4/11/2020,Sri Lanka,198,7,54,137,8,NaN,NaN,South-East Asia
4/11/2020,Sudan,19,2,2,15,2,NaN,NaN,Eastern Mediterranean
4/11/2020,Suriname,10,1,4,5,NaN,NaN,NaN,Americas
4/11/2020,Sweden,10151,887,NaN,9264,466,17,NaN,Europe
4/11/2020,Switzerland,25107,1036,12100,11971,556,34,1000,Europe
4/11/2020,Syria,25,2,NaN,23,6,NaN,NaN,Eastern Mediterranean
4/11/2020,Taiwan*,385,6,99,280,3,NaN,8,Western Pacific
4/11/2020,Tajikistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
4/11/2020,Tanzania,32,3,5,24,NaN,NaN,NaN,Africa
4/11/2020,Thailand,2518,35,1135,1348,45,2,122,South-East Asia
4/11/2020,Timor-Leste,2,NaN,NaN,2,NaN,NaN,NaN,South-East Asia
4/11/2020,Togo,76,3,25,48,NaN,NaN,NaN,Africa
4/11/2020,Trinidad and Tobago,112,8,12,92,3,NaN,11,Americas
4/11/2020,Tunisia,685,28,43,614,14,3,18,Eastern Mediterranean
4/11/2020,Turkey,52167,1101,2965,48101,5138,95,542,Europe
4/11/2020,US,527969,24777,31270,471922,30026,2046,2480,Americas
4/11/2020,Uganda,53,NaN,4,49,NaN,NaN,4,Africa
4/11/2020,Ukraine,2511,73,79,2359,308,4,18,Europe
4/11/2020,United Arab Emirates,3736,20,588,3128,376,4,170,Eastern Mediterranean
4/11/2020,United Kingdom,90273,11625,622,78026,3613,841,34,Europe
4/11/2020,Uruguay,501,7,224,270,7,NaN,10,Americas
4/11/2020,Uzbekistan,767,4,42,721,143,1,NaN,Europe
4/11/2020,Venezuela,175,9,93,73,4,NaN,9,Americas
4/11/2020,Vietnam,258,NaN,144,114,1,NaN,NaN,Western Pacific
4/11/2020,West Bank and Gaza,268,2,57,209,1,NaN,12,Eastern Mediterranean
4/11/2020,Western Sahara,4,NaN,NaN,4,NaN,NaN,NaN,Africa
4/11/2020,Yemen,1,NaN,NaN,1,NaN,NaN,NaN,Eastern Mediterranean
4/11/2020,Zambia,40,2,28,10,NaN,NaN,3,Africa
4/11/2020,Zimbabwe,14,3,NaN,11,1,NaN,NaN,Africa
4/12/2020,Afghanistan,607,18,32,557,52,NaN,NaN,Eastern Mediterranean
4/12/2020,Albania,446,23,217,206,13,NaN,20,Europe
4/12/2020,Algeria,1914,293,591,1030,89,18,131,Africa
4/12/2020,Andorra,638,29,128,481,37,3,57,Europe
4/12/2020,Angola,19,2,4,13,NaN,NaN,NaN,Africa
4/12/2020,Antigua and Barbuda,21,2,NaN,19,NaN,NaN,NaN,Americas
4/12/2020,Argentina,2142,90,468,1584,167,7,28,Americas
4/12/2020,Armenia,1013,13,197,803,46,NaN,24,Europe
4/12/2020,Australia,6315,60,1806,4449,12,3,NaN,Western Pacific
4/12/2020,Austria,13945,350,6987,6608,139,13,383,Europe
4/12/2020,Azerbaijan,1098,11,250,837,40,NaN,50,Europe
4/12/2020,Bahamas,46,8,5,33,NaN,NaN,NaN,Americas
4/12/2020,Bahrain,1136,6,558,572,96,NaN,3,Eastern Mediterranean
4/12/2020,Bangladesh,621,34,39,548,139,4,3,South-East Asia
4/12/2020,Barbados,71,4,11,56,3,NaN,NaN,Americas
4/12/2020,Belarus,2578,26,203,2349,352,3,31,Europe
4/12/2020,Belgium,29647,3600,6463,19584,1629,254,477,Europe
4/12/2020,Belize,14,2,NaN,12,1,NaN,NaN,Americas
4/12/2020,Benin,35,1,5,29,NaN,NaN,NaN,Africa
4/12/2020,Bhutan,5,NaN,2,3,NaN,NaN,NaN,South-East Asia
4/12/2020,Bolivia,300,24,2,274,25,4,NaN,Americas
4/12/2020,Bosnia and Herzegovina,1009,39,193,777,63,2,54,Europe
4/12/2020,Botswana,13,1,NaN,12,NaN,NaN,NaN,Africa
4/12/2020,Brazil,22192,1223,173,20796,1465,99,NaN,Americas
4/12/2020,Brunei,136,1,106,29,NaN,NaN,2,Western Pacific
4/12/2020,Bulgaria,675,29,68,578,14,1,6,Europe
4/12/2020,Burkina Faso,497,27,161,309,13,NaN,6,Africa
4/12/2020,Burma,41,4,2,35,3,1,NaN,South-East Asia
4/12/2020,Burundi,5,NaN,NaN,5,NaN,NaN,NaN,Africa
4/12/2020,Cabo Verde,8,1,1,6,NaN,NaN,NaN,Africa
4/12/2020,Cambodia,122,NaN,77,45,2,NaN,2,Western Pacific
4/12/2020,Cameroon,820,12,98,710,NaN,NaN,NaN,Africa
4/12/2020,Canada,24286,713,NaN,23573,983,60,NaN,Americas
4/12/2020,Central African Republic,8,NaN,NaN,8,NaN,NaN,NaN,Africa
4/12/2020,Chad,18,NaN,2,16,7,NaN,NaN,Africa
4/12/2020,Chile,7652,80,2059,5513,286,7,195,Americas
4/12/2020,China,83134,3343,76390,3401,120,NaN,78,Western Pacific
4/12/2020,Colombia,2776,109,270,2397,67,9,56,Americas
4/12/2020,Comoros,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
4/12/2020,Congo (Brazzaville),60,5,5,50,NaN,NaN,NaN,Africa
4/12/2020,Congo (Kinshasa),234,20,16,198,11,NaN,NaN,Africa
4/12/2020,Costa Rica,595,3,56,536,18,NaN,7,Americas
4/12/2020,Cote d'Ivoire,574,5,85,484,41,1,27,Africa
4/12/2020,Croatia,1600,23,373,1204,66,2,50,Europe
4/12/2020,Cuba,669,18,92,559,49,2,15,Americas
4/12/2020,Cyprus,633,11,65,557,17,1,4,Europe
4/12/2020,Czechia,5991,138,464,5389,160,9,53,Europe
4/12/2020,Denmark,6358,273,2280,3805,178,13,180,Europe
4/12/2020,Djibouti,214,2,36,176,27,NaN,NaN,Eastern Mediterranean
4/12/2020,Dominica,16,NaN,8,8,NaN,NaN,3,Americas
4/12/2020,Dominican Republic,2967,173,131,2663,208,38,23,Americas
4/12/2020,Ecuador,7466,333,501,6632,209,18,90,Americas
4/12/2020,Egypt,2065,159,589,1317,126,13,163,Eastern Mediterranean
4/12/2020,El Salvador,125,6,21,98,7,NaN,2,Americas
4/12/2020,Equatorial Guinea,21,NaN,3,18,3,NaN,NaN,Africa
4/12/2020,Eritrea,34,NaN,NaN,34,NaN,NaN,NaN,Africa
4/12/2020,Estonia,1309,25,98,1186,5,1,5,Europe
4/12/2020,Eswatini,14,NaN,7,7,2,NaN,NaN,Africa
4/12/2020,Ethiopia,71,3,10,58,2,NaN,NaN,Africa
4/12/2020,Fiji,16,NaN,NaN,16,NaN,NaN,NaN,Western Pacific
4/12/2020,Finland,2974,56,300,2618,69,7,NaN,Europe
4/12/2020,France,121712,14412,27469,79831,26849,561,806,Europe
4/12/2020,Gabon,49,1,1,47,3,NaN,NaN,Africa
4/12/2020,Gambia,9,1,2,6,NaN,NaN,NaN,Africa
4/12/2020,Georgia,257,3,67,187,15,NaN,7,Europe
4/12/2020,Germany,127854,3022,60300,64532,2946,286,2900,Europe
4/12/2020,Ghana,566,8,4,554,158,NaN,NaN,Africa
4/12/2020,Greece,2114,98,269,1747,33,5,NaN,Europe
4/12/2020,Greenland,11,NaN,11,NaN,NaN,NaN,NaN,Europe
4/12/2020,Grenada,14,NaN,NaN,14,NaN,NaN,NaN,Americas
4/12/2020,Guatemala,155,5,19,131,18,2,NaN,Americas
4/12/2020,Guinea,250,NaN,17,233,NaN,NaN,NaN,Africa
4/12/2020,Guinea-Bissau,38,NaN,NaN,38,NaN,NaN,NaN,Africa
4/12/2020,Guyana,45,6,8,31,NaN,NaN,NaN,Americas
4/12/2020,Haiti,33,3,NaN,30,NaN,1,NaN,Americas
4/12/2020,Holy See,8,NaN,2,6,NaN,NaN,NaN,Europe
4/12/2020,Honduras,393,25,7,361,1,1,NaN,Americas
4/12/2020,Hungary,1410,99,118,1193,100,14,3,Europe
4/12/2020,Iceland,1701,8,889,804,12,NaN,48,Europe
4/12/2020,India,9205,331,1080,7794,759,43,111,South-East Asia
4/12/2020,Indonesia,4241,373,359,3509,399,46,73,South-East Asia
4/12/2020,Iran,71686,4474,43894,23318,1657,117,1947,Eastern Mediterranean
4/12/2020,Iraq,1352,76,640,636,34,4,39,Eastern Mediterranean
4/12/2020,Ireland,9655,334,25,9296,727,14,NaN,Europe
4/12/2020,Israel,11145,103,1627,9415,402,2,286,Europe
4/12/2020,Italy,156363,19899,34211,102253,4092,431,1677,Europe
4/12/2020,Jamaica,69,4,13,52,4,NaN,NaN,Americas
4/12/2020,Japan,7473,147,762,6564,522,9,NaN,Western Pacific
4/12/2020,Jordan,389,7,201,181,8,NaN,24,Eastern Mediterranean
4/12/2020,Kazakhstan,951,10,99,842,86,NaN,18,Europe
4/12/2020,Kenya,197,8,25,164,6,1,1,Africa
4/12/2020,Kosovo,283,7,58,218,NaN,NaN,NaN,Europe
4/12/2020,Kuwait,1234,1,142,1091,80,NaN,9,Eastern Mediterranean
4/12/2020,Kyrgyzstan,377,5,54,318,38,NaN,10,Europe
4/12/2020,Laos,19,NaN,NaN,19,1,NaN,NaN,Western Pacific
4/12/2020,Latvia,651,5,16,630,21,2,NaN,Europe
4/12/2020,Lebanon,630,20,80,530,11,NaN,3,Eastern Mediterranean
4/12/2020,Lesotho,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
4/12/2020,Liberia,50,5,3,42,2,NaN,NaN,Africa
4/12/2020,Libya,25,1,9,15,1,NaN,1,Eastern Mediterranean
4/12/2020,Liechtenstein,79,1,77,1,NaN,NaN,5,Europe
4/12/2020,Lithuania,1053,23,97,933,27,NaN,43,Europe
4/12/2020,Luxembourg,3281,66,500,2715,11,4,NaN,Europe
4/12/2020,Madagascar,106,NaN,20,86,4,NaN,9,Africa
4/12/2020,Malawi,13,2,NaN,11,1,NaN,NaN,Africa
4/12/2020,Malaysia,4683,76,2108,2499,153,3,113,Western Pacific
4/12/2020,Maldives,20,NaN,14,6,1,NaN,1,South-East Asia
4/12/2020,Mali,105,9,22,74,18,2,NaN,Africa
4/12/2020,Malta,378,3,44,331,8,NaN,28,Europe
4/12/2020,Mauritania,7,1,2,4,NaN,NaN,NaN,Africa
4/12/2020,Mauritius,324,9,42,273,5,NaN,14,Africa
4/12/2020,Mexico,4661,296,1772,2593,442,23,1139,Americas
4/12/2020,Moldova,1662,31,94,1537,102,1,19,Europe
4/12/2020,Monaco,93,1,6,86,1,NaN,1,Europe
4/12/2020,Mongolia,16,NaN,4,12,NaN,NaN,NaN,Western Pacific
4/12/2020,Montenegro,272,3,5,264,9,1,NaN,Europe
4/12/2020,Morocco,1661,118,177,1366,116,7,31,Eastern Mediterranean
4/12/2020,Mozambique,21,NaN,NaN,21,1,NaN,NaN,Africa
4/12/2020,Namibia,16,NaN,3,13,NaN,NaN,NaN,Africa
4/12/2020,Nepal,12,NaN,1,11,3,NaN,NaN,South-East Asia
4/12/2020,Netherlands,25743,2747,45,22951,1174,94,4,Europe
4/12/2020,New Zealand,1330,4,471,855,18,NaN,49,Western Pacific
4/12/2020,Nicaragua,9,1,4,4,1,NaN,4,Americas
4/12/2020,Niger,529,12,75,442,38,1,34,Africa
4/12/2020,Nigeria,323,10,85,228,5,NaN,15,Africa
4/12/2020,North Macedonia,828,34,41,753,68,NaN,NaN,Europe
4/12/2020,Norway,6525,128,32,6365,116,9,NaN,Europe
4/12/2020,Oman,599,4,109,486,53,1,NaN,Eastern Mediterranean
4/12/2020,Pakistan,5496,93,1095,4308,266,2,67,Eastern Mediterranean
4/12/2020,Panama,3234,79,23,3132,260,5,6,Americas
4/12/2020,Papua New Guinea,2,NaN,NaN,2,NaN,NaN,NaN,Western Pacific
4/12/2020,Paraguay,134,6,22,106,1,NaN,4,Americas
4/12/2020,Peru,7519,193,1798,5528,671,12,59,Americas
4/12/2020,Philippines,4648,297,197,4154,220,50,40,Western Pacific
4/12/2020,Poland,6674,232,439,6003,318,24,64,Europe
4/12/2020,Portugal,16585,504,277,15804,598,34,11,Europe
4/12/2020,Qatar,2979,7,275,2697,251,1,28,Eastern Mediterranean
4/12/2020,Romania,6300,316,852,5132,310,25,94,Europe
4/12/2020,Russia,15770,130,1291,14349,2186,24,246,Europe
4/12/2020,Rwanda,126,NaN,25,101,6,NaN,7,Africa
4/12/2020,Saint Kitts and Nevis,12,NaN,NaN,12,NaN,NaN,NaN,Americas
4/12/2020,Saint Lucia,15,NaN,4,11,NaN,NaN,3,Americas
4/12/2020,Saint Vincent and the Grenadines,12,NaN,1,11,NaN,NaN,NaN,Americas
4/12/2020,San Marino,356,35,53,268,NaN,NaN,NaN,Europe
4/12/2020,Sao Tome and Principe,4,NaN,NaN,4,NaN,NaN,NaN,Africa
4/12/2020,Saudi Arabia,4462,59,761,3642,429,7,41,Eastern Mediterranean
4/12/2020,Senegal,280,2,171,107,2,NaN,19,Africa
4/12/2020,Serbia,3630,80,NaN,3550,250,6,NaN,Europe
4/12/2020,Seychelles,11,NaN,NaN,11,NaN,NaN,NaN,Africa
4/12/2020,Sierra Leone,10,NaN,NaN,10,2,NaN,NaN,Africa
4/12/2020,Singapore,2532,8,560,1964,233,NaN,32,Western Pacific
4/12/2020,Slovakia,742,2,23,717,14,NaN,NaN,Europe
4/12/2020,Slovenia,1205,53,150,1002,17,3,2,Europe
4/12/2020,Somalia,25,1,2,22,4,NaN,1,Eastern Mediterranean
4/12/2020,South Africa,2173,25,410,1738,145,NaN,NaN,Africa
4/12/2020,South Korea,10512,214,7368,2930,32,3,125,Western Pacific
4/12/2020,South Sudan,4,NaN,NaN,4,NaN,NaN,NaN,Africa
4/12/2020,Spain,166831,17209,62391,87231,3804,603,3282,Europe
4/12/2020,Sri Lanka,210,7,56,147,12,NaN,2,South-East Asia
4/12/2020,Sudan,19,2,2,15,NaN,NaN,NaN,Eastern Mediterranean
4/12/2020,Suriname,10,1,4,5,NaN,NaN,NaN,Americas
4/12/2020,Sweden,10483,899,NaN,9584,332,12,NaN,Europe
4/12/2020,Switzerland,25415,1106,12700,11609,308,70,600,Europe
4/12/2020,Syria,25,2,NaN,23,NaN,NaN,NaN,Eastern Mediterranean
4/12/2020,Taiwan*,388,6,109,273,3,NaN,10,Western Pacific
4/12/2020,Tajikistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
4/12/2020,Tanzania,32,3,5,24,NaN,NaN,NaN,Africa
4/12/2020,Thailand,2551,38,1218,1295,33,3,83,South-East Asia
4/12/2020,Timor-Leste,2,NaN,NaN,2,NaN,NaN,NaN,South-East Asia
4/12/2020,Togo,76,3,29,44,NaN,NaN,4,Africa
4/12/2020,Trinidad and Tobago,113,8,16,89,1,NaN,4,Americas
4/12/2020,Tunisia,707,31,43,633,22,3,NaN,Eastern Mediterranean
4/12/2020,Turkey,56956,1198,3446,52312,4789,97,481,Europe
4/12/2020,US,556522,26548,32988,496986,28553,1771,1718,Americas
4/12/2020,Uganda,54,NaN,4,50,1,NaN,NaN,Africa
4/12/2020,Ukraine,2777,83,89,2605,266,10,10,Europe
4/12/2020,United Arab Emirates,4123,22,680,3421,387,2,92,Eastern Mediterranean
4/12/2020,United Kingdom,93812,12311,626,80875,3539,686,4,Europe
4/12/2020,Uruguay,480,7,231,242,NaN,NaN,7,Americas
4/12/2020,Uzbekistan,865,4,66,795,98,NaN,24,Europe
4/12/2020,Venezuela,181,9,93,79,6,NaN,NaN,Americas
4/12/2020,Vietnam,262,NaN,144,118,4,NaN,NaN,Western Pacific
4/12/2020,West Bank and Gaza,271,2,58,211,3,NaN,1,Eastern Mediterranean
4/12/2020,Western Sahara,6,NaN,NaN,6,2,NaN,NaN,Africa
4/12/2020,Yemen,1,NaN,NaN,1,NaN,NaN,NaN,Eastern Mediterranean
4/12/2020,Zambia,43,2,30,11,3,NaN,2,Africa
4/12/2020,Zimbabwe,14,3,NaN,11,NaN,NaN,NaN,Africa
4/13/2020,Afghanistan,665,21,32,612,58,3,NaN,Eastern Mediterranean
4/13/2020,Albania,467,23,232,212,21,NaN,15,Europe
4/13/2020,Algeria,1983,313,601,1069,69,20,10,Africa
4/13/2020,Andorra,646,29,128,489,8,NaN,NaN,Europe
4/13/2020,Angola,19,2,4,13,NaN,NaN,NaN,Africa
4/13/2020,Antigua and Barbuda,23,2,NaN,21,2,NaN,NaN,Americas
4/13/2020,Argentina,2208,97,515,1596,66,7,47,Americas
4/13/2020,Armenia,1039,14,211,814,26,1,14,Europe
4/13/2020,Australia,6351,61,1806,4484,36,1,NaN,Western Pacific
4/13/2020,Austria,14041,368,7343,6330,96,18,356,Europe
4/13/2020,Azerbaijan,1148,12,289,847,50,1,39,Europe
4/13/2020,Bahamas,47,8,6,33,1,NaN,1,Americas
4/13/2020,Bahrain,1361,6,591,764,225,NaN,33,Eastern Mediterranean
4/13/2020,Bangladesh,803,39,42,722,182,5,3,South-East Asia
4/13/2020,Barbados,72,4,13,55,1,NaN,2,Americas
4/13/2020,Belarus,2919,29,203,2687,341,3,NaN,Europe
4/13/2020,Belgium,30589,3903,6707,19979,942,303,244,Europe
4/13/2020,Belize,18,2,NaN,16,4,NaN,NaN,Americas
4/13/2020,Benin,35,1,5,29,NaN,NaN,NaN,Africa
4/13/2020,Bhutan,5,NaN,2,3,NaN,NaN,NaN,South-East Asia
4/13/2020,Bolivia,330,27,2,301,30,3,NaN,Americas
4/13/2020,Bosnia and Herzegovina,1037,39,206,792,28,NaN,13,Europe
4/13/2020,Botswana,13,1,NaN,12,NaN,NaN,NaN,Africa
4/13/2020,Brazil,23430,1328,173,21929,1238,105,NaN,Americas
4/13/2020,Brunei,136,1,107,28,NaN,NaN,1,Western Pacific
4/13/2020,Bulgaria,685,32,71,582,10,3,3,Europe
4/13/2020,Burkina Faso,497,27,161,309,NaN,NaN,NaN,Africa
4/13/2020,Burma,62,4,2,56,21,NaN,NaN,South-East Asia
4/13/2020,Burundi,5,1,NaN,4,NaN,1,NaN,Africa
4/13/2020,Cabo Verde,10,1,1,8,2,NaN,NaN,Africa
4/13/2020,Cambodia,122,NaN,77,45,NaN,NaN,NaN,Western Pacific
4/13/2020,Cameroon,820,12,98,710,NaN,NaN,NaN,Africa
4/13/2020,Canada,25667,780,NaN,24887,1381,67,NaN,Americas
4/13/2020,Central African Republic,11,NaN,3,8,3,NaN,3,Africa
4/13/2020,Chad,23,NaN,2,21,5,NaN,NaN,Africa
4/13/2020,Chile,7964,82,2367,5515,312,2,308,Americas
4/13/2020,China,83213,3345,76473,3395,79,2,83,Western Pacific
4/13/2020,Colombia,2852,112,319,2421,76,3,49,Americas
4/13/2020,Comoros,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
4/13/2020,Congo (Brazzaville),60,5,5,50,NaN,NaN,NaN,Africa
4/13/2020,Congo (Kinshasa),235,20,17,198,1,NaN,1,Africa
4/13/2020,Costa Rica,612,3,62,547,17,NaN,6,Americas
4/13/2020,Cote d'Ivoire,626,6,89,531,52,1,4,Africa
4/13/2020,Croatia,1650,25,400,1225,50,2,27,Europe
4/13/2020,Cuba,726,21,121,584,57,3,29,Americas
4/13/2020,Cyprus,662,12,65,585,29,1,NaN,Europe
4/13/2020,Czechia,6059,143,519,5397,68,5,55,Europe
4/13/2020,Denmark,6502,285,2392,3825,144,12,112,Europe
4/13/2020,Djibouti,298,2,41,255,84,NaN,5,Eastern Mediterranean
4/13/2020,Dominica,16,NaN,8,8,NaN,NaN,NaN,Americas
4/13/2020,Dominican Republic,3167,177,152,2838,200,4,21,Americas
4/13/2020,Ecuador,7529,355,597,6577,63,22,96,Americas
4/13/2020,Egypt,2190,164,589,1437,125,5,NaN,Eastern Mediterranean
4/13/2020,El Salvador,137,6,22,109,12,NaN,1,Americas
4/13/2020,Equatorial Guinea,21,NaN,4,17,NaN,NaN,1,Africa
4/13/2020,Eritrea,34,NaN,NaN,34,NaN,NaN,NaN,Africa
4/13/2020,Estonia,1332,28,102,1202,23,3,4,Europe
4/13/2020,Eswatini,15,NaN,7,8,1,NaN,NaN,Africa
4/13/2020,Ethiopia,74,3,14,57,3,NaN,4,Africa
4/13/2020,Fiji,16,NaN,NaN,16,NaN,NaN,NaN,Western Pacific
4/13/2020,Finland,3064,59,300,2705,90,3,NaN,Europe
4/13/2020,France,125394,14986,28001,82407,3682,574,532,Europe
4/13/2020,Gabon,57,1,1,55,8,NaN,NaN,Africa
4/13/2020,Gambia,9,1,2,6,NaN,NaN,NaN,Africa
4/13/2020,Georgia,272,3,68,201,15,NaN,1,Europe
4/13/2020,Germany,130072,3194,64300,62578,2218,172,4000,Europe
4/13/2020,Ghana,566,8,4,554,NaN,NaN,NaN,Africa
4/13/2020,Greece,2145,99,269,1777,31,1,NaN,Europe
4/13/2020,Greenland,11,NaN,11,NaN,NaN,NaN,NaN,Europe
4/13/2020,Grenada,14,NaN,NaN,14,NaN,NaN,NaN,Americas
4/13/2020,Guatemala,156,5,19,132,1,NaN,NaN,Americas
4/13/2020,Guinea,319,NaN,17,302,69,NaN,NaN,Africa
4/13/2020,Guinea-Bissau,38,NaN,NaN,38,NaN,NaN,NaN,Africa
4/13/2020,Guyana,45,6,8,31,NaN,NaN,NaN,Americas
4/13/2020,Haiti,40,3,NaN,37,7,NaN,NaN,Americas
4/13/2020,Holy See,8,NaN,2,6,NaN,NaN,NaN,Europe
4/13/2020,Honduras,397,25,7,365,4,NaN,NaN,Americas
4/13/2020,Hungary,1458,109,120,1229,48,10,2,Europe
4/13/2020,Iceland,1711,8,933,770,10,NaN,44,Europe
4/13/2020,India,10453,358,1181,8914,1248,27,101,South-East Asia
4/13/2020,Indonesia,4557,399,380,3778,316,26,21,South-East Asia
4/13/2020,Iran,73303,4585,45983,22735,1617,111,2089,Eastern Mediterranean
4/13/2020,Iraq,1378,78,717,583,26,2,77,Eastern Mediterranean
4/13/2020,Ireland,10647,365,25,10257,992,31,NaN,Europe
4/13/2020,Israel,11586,116,1855,9615,441,13,228,Europe
4/13/2020,Italy,159516,20465,35435,103616,3153,566,1224,Europe
4/13/2020,Jamaica,73,4,19,50,4,NaN,6,Americas
4/13/2020,Japan,7773,156,784,6833,300,9,22,Western Pacific
4/13/2020,Jordan,391,7,215,169,2,NaN,14,Eastern Mediterranean
4/13/2020,Kazakhstan,1091,12,138,941,140,2,39,Europe
4/13/2020,Kenya,208,9,40,159,11,1,15,Africa
4/13/2020,Kosovo,283,7,58,218,NaN,NaN,NaN,Europe
4/13/2020,Kuwait,1300,2,150,1148,66,1,8,Eastern Mediterranean
4/13/2020,Kyrgyzstan,419,5,67,347,42,NaN,13,Europe
4/13/2020,Laos,19,NaN,NaN,19,NaN,NaN,NaN,Western Pacific
4/13/2020,Latvia,655,5,16,634,4,NaN,NaN,Europe
4/13/2020,Lebanon,632,20,80,532,2,NaN,NaN,Eastern Mediterranean
4/13/2020,Lesotho,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
4/13/2020,Liberia,59,6,4,49,9,1,1,Africa
4/13/2020,Libya,26,1,9,16,1,NaN,NaN,Eastern Mediterranean
4/13/2020,Liechtenstein,79,1,77,1,NaN,NaN,NaN,Europe
4/13/2020,Lithuania,1062,24,101,937,9,1,4,Europe
4/13/2020,Luxembourg,3292,69,500,2723,11,3,NaN,Europe
4/13/2020,Madagascar,106,NaN,21,85,NaN,NaN,1,Africa
4/13/2020,Malawi,16,2,NaN,14,3,NaN,NaN,Africa
4/13/2020,Malaysia,4817,77,2276,2464,134,1,168,Western Pacific
4/13/2020,Maldives,20,NaN,14,6,NaN,NaN,NaN,South-East Asia
4/13/2020,Mali,123,10,26,87,18,1,4,Africa
4/13/2020,Malta,384,3,44,337,6,NaN,NaN,Europe
4/13/2020,Mauritania,7,1,2,4,NaN,NaN,NaN,Africa
4/13/2020,Mauritius,324,9,42,273,NaN,NaN,NaN,Africa
4/13/2020,Mexico,5014,332,1843,2839,353,36,71,Americas
4/13/2020,Moldova,1712,35,107,1570,50,4,13,Europe
4/13/2020,Monaco,93,1,6,86,NaN,NaN,NaN,Europe
4/13/2020,Mongolia,17,NaN,4,13,1,NaN,NaN,Western Pacific
4/13/2020,Montenegro,274,3,5,266,2,NaN,NaN,Europe
4/13/2020,Morocco,1763,126,203,1434,102,8,26,Eastern Mediterranean
4/13/2020,Mozambique,21,NaN,NaN,21,NaN,NaN,NaN,Africa
4/13/2020,Namibia,16,NaN,3,13,NaN,NaN,NaN,Africa
4/13/2020,Nepal,14,NaN,1,13,2,NaN,NaN,South-East Asia
4/13/2020,Netherlands,26707,2833,45,23829,964,86,NaN,Europe
4/13/2020,New Zealand,1349,5,546,798,19,1,75,Western Pacific
4/13/2020,Nicaragua,9,1,4,4,NaN,NaN,NaN,Americas
4/13/2020,Niger,529,12,75,442,NaN,NaN,NaN,Africa
4/13/2020,Nigeria,343,10,91,242,20,NaN,6,Africa
4/13/2020,North Macedonia,854,38,44,772,26,4,3,Europe
4/13/2020,Norway,6603,134,32,6437,78,6,NaN,Europe
4/13/2020,Oman,727,4,124,599,128,NaN,15,Eastern Mediterranean
4/13/2020,Pakistan,5837,96,1378,4363,341,3,283,Eastern Mediterranean
4/13/2020,Panama,3400,87,29,3284,166,8,6,Americas
4/13/2020,Papua New Guinea,2,NaN,NaN,2,NaN,NaN,NaN,Western Pacific
4/13/2020,Paraguay,147,6,22,119,13,NaN,NaN,Americas
4/13/2020,Peru,9784,216,2642,6926,2265,23,844,Americas
4/13/2020,Philippines,4932,315,242,4375,284,18,45,Western Pacific
4/13/2020,Poland,6934,245,487,6202,260,13,48,Europe
4/13/2020,Portugal,16934,535,277,16122,349,31,NaN,Europe
4/13/2020,Qatar,3231,7,334,2890,252,NaN,59,Eastern Mediterranean
4/13/2020,Romania,6633,331,914,5388,333,15,62,Europe
4/13/2020,Russia,18328,148,1470,16710,2558,18,179,Europe
4/13/2020,Rwanda,127,NaN,42,85,1,NaN,17,Africa
4/13/2020,Saint Kitts and Nevis,12,NaN,NaN,12,NaN,NaN,NaN,Americas
